1067_im4.png,308.02057,60.0646,-223.83328,319.72644,42.89772,-206.42001,327.30322,42.743423,-206.62039,334.9799,42.520237,-206.79016,301.14618,43.438766,-199.53033,294.40738,43.599045,-199.55261,287.63617,43.837654,-199.55293,350.143,53.867226,-116.435974,285.17764,54.73131,-83.88017,325.40848,78.49188,-190.29198,298.01004,79.23675,-180.29677,398.86188,149.65288,-70.30832,254.54388,148.61519,-90.7242,428.87875,274.86557,-49.698086,248.75793,265.01523,-185.8895,445.3459,377.37204,-122.200714,373.98773,239.21219,-290.15958,459.7865,413.42615,-141.1952,416.59897,244.37273,-323.085,442.59058,412.616,-163.44664,415.93268,217.50883,-312.19974,431.09024,399.7043,-129.1167,403.22327,220.6053,-283.83252,377.79114,368.31815,-5.4129558,290.16647,370.44336,6.746862,389.27548,506.42664,-25.464336,285.37134,512.12054,1.3560774,378.46738,624.9156,149.28198,284.72772,626.8684,178.77667,376.24005,639.3121,162.14505,281.0037,642.5202,189.79903,374.21716,673.9613,70.2843,295.97733,672.7266,91.19856
1125_im4.png,331.9214,59.153023,-241.90088,342.70282,41.538277,-222.1385,350.35712,41.139965,-222.35867,358.10672,40.681946,-222.54654,323.33887,42.758644,-217.47725,316.27606,43.181335,-217.48694,309.17883,43.675774,-217.4813,372.5082,51.96493,-123.69683,304.96353,55.024796,-101.03319,349.40097,77.46878,-205.45854,321.1768,79.13449,-198.25183,421.28738,148.19907,-73.5332,273.39923,150.28984,-103.33066,453.39746,274.07587,-53.681034,266.30646,273.5932,-195.94994,462.7777,377.06845,-136.79156,386.30322,244.9173,-308.76752,474.89102,413.34332,-158.4413,427.46204,248.9613,-345.9151,456.33286,411.92654,-179.8362,427.21155,220.38379,-336.74985,445.6037,398.51685,-143.8769,415.224,223.8595,-303.31693,395.42932,372.07684,-3.7458205,304.10068,372.80365,5.1039276,406.33,512.8387,-13.494883,299.00098,514.28485,3.2695448,397.53482,631.45575,173.71683,299.45587,631.7976,186.74039,395.10187,646.16364,186.83176,296.01025,648.1064,197.43858,396.16852,679.651,85.08116,312.02692,677.8545,83.6769
1143_im4.png,327.86072,60.980988,-204.5969,336.9711,43.73265,-186.38708,344.13995,43.075073,-186.58084,351.42123,42.35141,-186.7888,318.4926,45.460365,-183.18112,311.691,46.02307,-183.23058,304.84882,46.67284,-183.28397,365.09097,51.57137,-92.186516,300.68686,56.762695,-75.89293,344.95102,77.99773,-169.01155,318.41602,80.397606,-163.68234,416.2414,145.75883,-40.75454,269.37683,150.10425,-83.01815,450.27014,269.00244,-20.125042,262.05746,271.86783,-174.33047,456.14072,367.51624,-110.49628,378.31863,240.79988,-289.18582,466.80078,402.8132,-133.28955,419.9076,245.96992,-325.7034,449.32806,401.98477,-156.38945,419.15015,218.2409,-318.4414,438.7116,388.9187,-118.232666,407.28757,221.22127,-284.38403,395.0806,383.26593,1.9434212,305.22675,384.15707,-0.67842335,405.90857,529.4033,-8.837146,302.6826,529.97986,-1.3575673,398.37155,656.22186,180.8429,302.45026,656.3761,179.02681,395.54028,671.9463,193.89844,298.1457,675.1653,189.31473,396.57437,704.671,92.46833,318.30814,700.724,73.46756
1150_im4.png,315.82654,59.689808,-215.83533,326.53583,43.100624,-197.2655,333.84503,42.777588,-197.41737,341.26257,42.388687,-197.55638,307.98526,44.265804,-191.25644,301.34274,44.689865,-191.30373,294.657,45.19678,-191.35254,356.29422,53.114174,-100.97962,291.6502,56.1244,-71.52135,333.1905,77.973175,-179.795,306.67737,79.50562,-170.6939,406.69156,149.23987,-52.668118,260.9401,150.39746,-72.45786,437.88605,274.03574,-41.42847,255.62411,272.8715,-171.05652,444.3065,370.9733,-138.09471,375.17746,239.8058,-297.48343,456.74716,406.56488,-164.64418,415.81967,246.36801,-336.6963,437.3725,404.47653,-186.69371,418.25653,219.48883,-328.82623,426.99768,391.60886,-145.53816,406.76602,221.93765,-293.1963,387.28705,381.43616,-7.7648478,295.22327,382.94403,9.067292,399.72336,524.6807,-30.129175,291.31842,529.49835,0.13181889,389.2366,653.8224,160.61678,293.4539,655.48114,187.49602,387.24457,670.09265,173.73041,290.55295,673.2152,198.02243,384.25372,704.11414,69.32348,306.6966,702.5267,80.238144
1151_im4 - Copy.png,310.3211,58.894188,-214.52487,321.59732,42.011803,-196.72943,329.02136,41.662903,-196.9111,336.55573,41.249485,-197.06825,302.97464,43.183792,-188.47263,296.39786,43.604736,-188.51053,289.77817,44.113197,-188.54643,352.40314,51.77393,-104.50524,287.7267,54.71134,-64.95085,328.04337,77.41058,-180.07216,301.4602,78.953415,-167.98952,404.60272,149.90736,-57.19177,256.3932,150.99164,-63.16989,436.15863,275.9147,-42.65767,249.0995,273.63705,-154.16924,439.69586,371.00534,-136.62332,373.4575,240.58286,-276.80234,450.9497,406.091,-162.70773,416.26392,245.82608,-315.28912,431.63895,404.0686,-184.20099,416.85928,217.97957,-306.82675,421.4184,391.1262,-143.25407,404.46194,221.03006,-272.3125,383.29285,384.75577,-11.36941,289.896,384.89124,12.671732,395.0943,529.4777,-30.127583,287.29196,532.2147,8.460009,380.728,659.6065,169.16925,289.94778,659.38086,200.12091,378.09247,675.4153,183.3953,287.0736,677.26434,211.35596,373.30322,711.41504,78.745735,302.6803,707.5172,93.36094
1151_im4.png,310.3211,58.894188,-214.52487,321.59732,42.011803,-196.72943,329.02136,41.662903,-196.9111,336.55573,41.249485,-197.06825,302.97464,43.183792,-188.47263,296.39786,43.604736,-188.51053,289.77817,44.113197,-188.54643,352.40314,51.77393,-104.50524,287.7267,54.71134,-64.95085,328.04337,77.41058,-180.07216,301.4602,78.953415,-167.98952,404.60272,149.90736,-57.19177,256.3932,150.99164,-63.16989,436.15863,275.9147,-42.65767,249.0995,273.63705,-154.16924,439.69586,371.00534,-136.62332,373.4575,240.58286,-276.80234,450.9497,406.091,-162.70773,416.26392,245.82608,-315.28912,431.63895,404.0686,-184.20099,416.85928,217.97957,-306.82675,421.4184,391.1262,-143.25407,404.46194,221.03006,-272.3125,383.29285,384.75577,-11.36941,289.896,384.89124,12.671732,395.0943,529.4777,-30.127583,287.29196,532.2147,8.460009,380.728,659.6065,169.16925,289.94778,659.38086,200.12091,378.09247,675.4153,183.3953,287.0736,677.26434,211.35596,373.30322,711.41504,78.745735,302.6803,707.5172,93.36094
1157_im4.png,305.56375,61.44513,-220.6478,315.48398,44.3252,-202.32301,322.7918,43.832214,-202.49742,330.20764,43.269997,-202.67953,296.95624,45.790844,-197.75256,290.17767,46.295387,-197.7926,283.35754,46.880722,-197.83588,344.6471,53.60221,-106.17168,279.9043,57.70832,-83.25974,322.96466,79.23778,-184.39644,296.25003,81.24132,-177.18208,396.04245,149.31512,-52.99022,249.1655,151.61388,-84.78357,429.819,275.07166,-31.526243,241.15793,274.7103,-178.20808,440.28333,372.85187,-122.60234,360.6088,241.24316,-298.28387,452.35748,407.7827,-146.43552,402.35245,245.94641,-336.07578,435.26654,405.58453,-170.2522,402.39368,218.40437,-328.5537,424.35712,392.7711,-130.86566,390.64355,221.46652,-293.55328,376.74304,382.7773,-2.4340816,286.5128,384.38855,3.7194295,390.16833,526.9031,-16.031916,285.55316,530.5934,1.3561344,380.15717,654.5797,172.88927,287.04688,655.3044,188.4329,377.22375,670.4744,185.95352,283.25974,672.98926,199.15086,378.34277,704.0558,83.24103,302.7615,701.1521,82.583046
1163_im4.png,290.0058,61.528816,-220.6774,300.72238,44.876144,-201.69644,308.11487,44.48965,-201.87799,315.61337,44.039898,-202.02605,281.90707,46.285915,-196.52539,275.2158,46.83091,-196.5762,268.48785,47.446487,-196.60722,330.78677,55.33842,-106.805,265.48883,59.12567,-80.69771,307.7257,79.90399,-185.19865,280.71884,81.75808,-177.08282,383.30103,151.64462,-53.9616,236.62167,153.68,-87.14368,420.39233,277.62183,-33.579372,230.37537,273.1147,-192.62148,440.7547,381.43576,-111.345406,353.76886,240.77994,-300.9473,455.96997,416.83804,-129.28607,395.81927,245.56023,-335.01898,439.3673,415.89655,-153.49638,396.09146,219.12569,-323.38943,427.62756,403.26752,-119.30388,383.76337,222.58899,-294.3491,365.49664,379.65594,-6.202829,274.1721,381.31287,7.5404644,376.04843,521.7435,-23.155987,274.20447,523.6703,2.0359654,365.5335,648.3206,163.53131,278.04706,647.6221,184.61713,364.68262,663.9956,176.01004,274.93393,665.11346,194.81798,357.59875,695.5064,71.62849,290.60947,691.3285,80.51799
1165_im4.png,287.5732,63.68311,-212.30652,297.56104,46.010597,-196.01147,305.0083,45.23283,-196.23253,312.56042,44.39169,-196.41144,278.79663,48.04267,-189.37067,271.99216,48.718758,-189.42526,265.14816,49.469833,-189.45305,327.97314,53.952656,-107.95668,262.46524,60.053986,-77.4166,305.85162,80.62606,-179.02954,278.70285,83.38363,-169.53194,382.75708,148.12375,-64.12854,234.04108,152.62834,-79.878075,419.01944,277.3546,-47.8879,226.18948,271.41333,-166.01952,438.9853,386.28137,-111.39947,345.04517,245.19849,-274.3308,453.76324,422.20792,-125.77568,387.08148,250.82938,-306.95032,437.1822,423.0569,-149.26004,386.21033,223.27994,-298.29904,425.14716,409.87213,-118.66739,374.3375,226.10445,-268.56067,364.69196,378.82944,-6.592615,273.87994,380.71204,7.8785477,374.11926,523.4337,-17.14165,272.1481,525.06537,4.244462,361.76477,649.7629,159.29398,273.47977,648.8222,171.64809,358.82022,664.4553,171.31355,270.83774,666.2843,180.96744,356.16382,700.3282,73.56505,282.49744,694.5542,71.69183
1166_im4.png,284.93634,64.47281,-235.64954,294.3676,46.76222,-219.13867,301.74872,45.915726,-219.33713,309.237,44.99771,-219.57793,275.86063,49.060192,-213.61754,269.0755,49.83573,-213.64418,262.25336,50.695923,-213.65775,324.41617,54.87711,-128.66522,259.72037,61.68557,-102.72716,303.2566,81.35004,-201.43631,276.32428,84.49791,-193.30914,379.36618,149.09009,-79.793396,231.65932,154.40964,-107.18986,416.64874,276.13092,-56.373962,223.52939,273.341,-206.65306,437.68646,386.5237,-119.298164,342.2519,243.1981,-329.26038,451.8681,422.2208,-134.46527,385.1338,246.99992,-367.41245,436.80252,422.44162,-161.13701,382.7452,219.0497,-359.4066,425.27258,409.4901,-128.2027,370.49567,222.8674,-324.59314,358.5581,382.23605,-0.66847014,270.10205,384.57977,1.850786,374.3535,527.2033,-10.537794,272.19623,530.44385,12.072495,363.66257,655.6554,176.20493,276.07056,657.37634,185.38857,359.9488,671.30914,188.86508,272.3688,675.3945,195.07622,361.76407,703.8168,89.711525,291.90286,701.29474,84.04174
