1044newa2.png,505.7172,131.49045,-113.81203,508.892,126.09528,-98.856766,511.81937,125.65638,-98.84636,514.8387,125.1867,-98.91974,500.56946,127.64962,-96.47547,497.6658,128.20512,-96.3865,494.73666,128.81396,-96.47335,520.0869,130.48601,-29.544096,492.81036,134.95454,-15.825081,513.0268,138.90253,-89.43269,502.34528,140.72849,-85.21751,545.03564,177.40991,2.5915759,478.6575,170.46938,-19.742516,554.0561,234.63443,10.498869,466.7924,200.48344,-165.36337,564.4718,286.3973,-34.491962,470.2838,143.61168,-326.6856,571.7233,303.19583,-38.03841,471.58362,128.98216,-358.76395,568.05853,305.47522,-62.577927,470.5657,124.78675,-355.47202,563.10095,299.5678,-44.014,474.1478,131.29439,-331.0338,526.48846,280.8093,2.1021256,482.0946,279.5375,-1.7436942,525.0372,368.1904,-39.496277,484.99048,368.8951,-51.60627,526.71063,445.8428,80.013916,486.1858,445.505,71.739456,526.2121,456.0491,87.46037,489.88528,455.64575,77.736626,527.52435,472.4946,-5.481343,479.86288,472.0275,-17.723639
1045newa2.png,502.5135,131.1895,-114.0592,506.3674,125.50205,-102.02516,509.3587,125.036575,-101.99209,512.445,124.53873,-102.0431,498.34274,127.05952,-96.72536,495.63416,127.595406,-96.65031,492.89307,128.18733,-96.73256,519.0708,129.50403,-40.452866,492.76697,133.95094,-13.768858,510.50665,138.45291,-92.063774,500.1563,140.27403,-84.08619,545.71484,176.29372,-8.63345,480.02914,169.18071,-10.293136,553.9879,234.67432,-0.6730094,465.86368,202.7188,-151.17345,564.3862,287.00613,-32.91168,470.40872,147.59734,-315.1012,572.2455,303.6196,-32.7887,471.7257,133.18176,-345.50497,567.6733,306.42358,-55.8751,471.04257,129.37718,-340.33572,562.6049,300.4262,-40.870686,474.79184,135.95364,-318.35367,528.19257,280.48468,-2.1643243,484.6059,278.83533,2.47741,527.30273,366.896,-40.781677,485.62357,367.14188,-44.807346,528.86127,443.70804,73.092094,487.04596,443.58017,73.81734,528.53955,454.03345,80.14414,491.04715,453.92682,79.4008,529.86597,469.54272,-11.35631,479.97855,469.47385,-13.844034
1053newa2.png,501.82062,132.06705,-83.26643,505.2144,126.266464,-70.4807,508.1573,125.6733,-70.454346,511.19458,125.04813,-70.52534,497.10287,128.1903,-66.74667,494.32666,128.84029,-66.679184,491.51724,129.55179,-66.77417,517.5128,129.77185,-8.688022,490.9153,135.31737,11.300818,509.85266,139.02332,-61.34895,499.41333,141.2617,-55.350475,544.1516,175.63641,18.803558,478.73947,170.15744,5.0946054,551.8404,232.99228,21.944408,465.8362,198.89006,-131.99884,560.1304,284.9476,-18.036257,471.2102,144.02225,-281.25043,567.1568,302.0991,-21.12372,473.16055,130.76627,-309.06894,563.26874,304.66193,-43.960754,472.4478,126.59659,-305.38943,558.3737,298.32675,-27.027779,475.8929,132.68716,-284.57794,525.4934,280.4745,-1.661051,482.08353,279.52017,1.9857776,524.04395,369.83264,-35.09067,482.54803,370.4315,-38.087345,521.6504,450.14697,66.77877,484.17984,450.0878,64.38994,520.11456,460.90268,72.77901,488.32022,460.9241,68.65827,523.5216,477.61322,-11.815099,476.38007,477.88962,-19.144676
1108newa2.png,501.1166,130.92946,-98.54611,503.76816,124.72793,-82.66697,506.6397,124.0943,-82.65663,509.60583,123.4268,-82.753876,495.13983,126.7358,-81.896355,492.09418,127.390854,-81.79874,489.0137,128.10017,-81.87538,514.3588,127.99691,-7.581655,486.12686,133.78505,-0.9787513,508.36392,137.90768,-71.85509,497.48557,140.2264,-69.77768,540.0067,175.2649,22.292131,470.99393,168.64484,-2.5334854,546.20245,232.65562,22.56999,453.45242,199.93953,-166.28511,555.80383,284.03775,-39.193127,456.59875,145.69397,-354.6074,562.16974,301.52832,-47.26847,457.35458,133.16042,-388.75735,558.9342,302.81564,-72.965096,458.31516,128.67914,-386.97165,554.29584,296.38715,-49.61584,462.46335,134.60518,-359.11786,520.52765,282.04553,2.5549777,475.07993,280.712,-2.2171257,522.19165,376.11502,-26.390816,480.21033,375.95612,-38.012135,522.6801,458.74118,91.95412,484.3231,458.1843,76.9628,520.86597,469.73816,99.08353,488.22507,468.923,82.14518,526.58734,487.06384,10.389154,479.94608,487.19583,-13.215604
1112newa2.png,502.0641,130.51567,-101.96789,504.74646,124.447716,-86.1332,507.66974,123.86787,-86.12571,510.68674,123.25332,-86.22767,496.1717,126.3574,-84.85836,493.10028,126.993965,-84.76696,489.99496,127.6818,-84.8494,515.48773,128.14342,-12.794084,487.18127,133.59415,-3.9648495,509.3558,137.70241,-76.0011,498.33493,139.88254,-73.272354,540.39355,175.89731,13.987505,472.64954,168.41466,-4.020754,547.1828,233.75444,15.813556,455.77545,199.07741,-167.67155,556.70544,286.24353,-34.292397,457.6577,146.00778,-357.76544,563.5437,303.689,-39.061966,457.7983,133.62213,-390.59296,560.1836,305.7702,-64.45964,458.8446,129.08145,-388.99307,555.18665,299.56128,-44.213573,463.11707,135.16917,-362.6007,518.8209,281.7397,-0.6471522,474.226,279.71732,0.9875562,519.97516,373.65256,-28.501768,476.73328,373.67822,-32.80665,520.3404,456.20175,86.32168,481.54602,455.91125,77.96638,519.43933,467.16373,93.21106,486.49738,467.38867,82.83747,521.58527,484.89667,6.8898244,473.17673,483.57846,-9.362084
1125newa2.png,502.9595,131.87376,-82.181595,505.88092,125.971855,-67.724335,508.77658,125.45668,-67.721535,511.76395,124.907295,-67.82322,497.4565,127.66293,-67.02138,494.4715,128.21738,-66.92636,491.45673,128.82507,-67.00154,516.58405,129.5437,-1.2804196,488.73486,134.40642,5.762174,510.09082,139.0625,-58.44712,499.29822,140.94778,-56.3646,542.03925,176.47537,21.112492,474.07266,168.34125,1.8970356,549.5601,232.73569,17.34626,452.5811,193.54796,-152.67613,559.019,286.913,-35.535122,457.46478,140.28583,-320.7179,565.72784,305.27545,-43.367645,458.592,127.942955,-351.57184,561.3369,306.89432,-65.66547,460.14117,124.02996,-349.34717,556.36456,300.36282,-44.7614,463.88776,130.36494,-324.66846,525.07477,280.89856,-1.8623595,480.74304,279.14502,2.2784786,520.7029,369.2543,-27.340185,480.87335,366.4617,-26.546837,520.75433,446.43146,80.86377,483.26068,441.48633,88.22984,520.26733,457.18597,87.228745,487.648,452.4478,93.85782,520.1098,472.00732,5.2935243,475.0887,466.5349,9.011085
1129newa2.png,502.6537,130.90778,-78.9805,505.4297,125.11509,-64.2144,508.36,124.468864,-64.18194,511.3917,123.79101,-64.246544,496.94223,127.18903,-62.171093,494.0025,127.90195,-62.077606,491.03046,128.67151,-62.178394,517.0711,128.49847,5.0335646,489.213,134.64624,18.22881,510.51538,137.90018,-54.40448,499.7372,140.33305,-50.387783,543.6409,175.6566,36.43011,475.58243,168.26218,17.496666,550.8095,232.64386,39.178185,457.35428,196.04901,-131.50113,560.3732,285.5654,-5.442632,461.83823,136.18779,-297.85358,567.37067,303.18744,-9.961969,463.39917,121.75556,-328.55927,564.35675,305.6722,-34.726128,462.80188,117.53481,-326.34467,559.3269,298.94705,-15.1858425,466.38873,123.940346,-302.15207,523.63434,278.71475,0.7655575,478.68234,277.0486,-0.40183932,521.0758,369.0874,-38.485085,480.69296,368.65137,-33.02924,520.619,450.71594,69.14861,484.50095,449.7147,76.55784,518.7934,461.6157,74.758766,488.94138,460.81616,80.870834,523.4039,477.93542,-18.96781,477.6102,477.69766,-13.614457
1143newa2.png,498.99435,134.71326,-115.291245,503.67865,128.24248,-107.1214,506.73343,127.81011,-107.072235,509.89047,127.34214,-107.10068,495.97778,129.52496,-97.86853,493.43008,129.87624,-97.812126,490.85062,130.28448,-97.88954,517.48206,131.55278,-55.673634,492.39096,135.02835,-10.012152,507.24756,141.94792,-96.51585,497.41858,143.38763,-83.08175,543.87103,177.16243,-21.713694,479.66306,170.22989,3.6329408,552.44226,236.87112,-9.514105,464.85016,207.9795,-129.43774,563.9312,288.27066,-31.312119,473.13663,151.2402,-293.27487,572.00745,304.3323,-27.470125,475.1815,135.98792,-322.46927,568.6536,307.30783,-50.167236,474.41513,131.56079,-315.00748,563.257,301.18365,-38.542942,477.87192,138.01497,-295.7888,524.3123,281.25153,-14.7701025,482.01562,279.717,15.017503,523.39435,368.72473,-40.08115,480.61777,368.23676,-15.270443,524.845,446.33032,60.36842,483.8887,445.0011,92.47011,525.1752,456.85287,65.877525,489.17645,455.9124,96.825424,524.01733,472.9827,-30.372383,473.70773,470.97403,3.2394068
1152newa2.png,502.18796,134.0488,-117.53437,506.4574,127.671745,-108.90095,509.3909,127.27886,-108.845955,512.42535,126.85072,-108.8928,499.0984,128.85411,-101.07026,496.5947,129.16585,-101.02095,494.0517,129.53807,-101.11227,519.3266,131.16594,-56.17708,495.14966,134.38043,-17.597427,509.85498,141.29407,-98.32833,500.36832,142.64507,-86.87256,546.6739,177.28786,-22.453588,480.78882,169.75836,-12.967579,554.15283,236.4301,-12.516655,470.9729,206.38965,-153.50407,563.5825,287.9178,-36.01231,478.1769,148.64714,-308.08557,571.48834,303.67282,-32.2044,480.4497,132.86263,-336.18182,567.9386,307.24213,-55.78094,478.24826,128.85736,-327.88376,562.6095,301.28912,-43.83637,481.8924,135.59541,-310.14148,528.42413,282.36465,-7.9523177,484.78073,281.29135,8.210169,526.7006,368.60043,-44.857815,484.2998,368.88614,-36.350796,526.00415,444.36874,64.08853,487.80734,444.1027,81.17247,525.3835,454.26163,70.96422,492.28784,454.3524,86.47441,527.1169,472.17838,-21.940615,479.9994,470.55426,-7.675006
1153newa2.png,505.96332,132.50887,-99.68366,509.1838,126.34622,-86.696144,512.15656,125.79793,-86.65587,515.2255,125.21712,-86.711266,500.96558,127.99896,-83.45833,498.05573,128.5294,-83.38047,495.11356,129.11728,-83.46422,520.7089,129.70753,-21.337292,493.58792,134.62268,-3.0536904,513.519,139.5819,-76.38585,502.90784,141.5543,-70.83383,546.4205,176.38278,12.812136,480.04636,170.00319,-7.729875,554.7762,233.99925,19.026217,471.63156,204.15657,-151.52034,563.00696,285.71204,-22.397526,480.22888,146.68855,-297.78333,570.21936,302.4987,-25.467758,482.96793,131.81325,-326.1789,565.335,304.82642,-47.748817,481.2254,127.61801,-320.04642,560.32837,298.52615,-30.983974,484.6206,134.26512,-300.0548,529.0751,281.85547,-0.55040884,484.89575,280.45752,0.8829698,524.4523,370.11142,-39.557175,485.6684,369.36325,-43.37749,524.0852,448.9691,70.46331,484.92422,444.67657,81.50105,523.43805,459.17477,77.11842,488.24817,454.37943,88.00637,524.0867,476.42572,-17.01556,478.90726,472.58032,-3.8854935
